"state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000","municode","vote_share_2000","codes","margin_2000"
"RS",0,-2.59403,"CLAUCIDIO WENDEL",1502,"PMDB","84840-claucidio wendel",1,1,"TUNAS",53.538,"RS_TUNAS",7.07599999999999
"RS",1,2.59403,"GENARIO CEZAR DE OLIVEIRA",1582,"PDT","84840-genario cezar de oliveira",1,0,"TUNAS",46.462,"RS_TUNAS",-7.07599999999999
"RS",0,-2.31418,"VERILDO ANGELO ZANIN",1794,"PPB","84859-verildo angelo zanin",1,1,"SAO JOAO DA URTIGA",50.796,"RS_SAO JOAO DA URTIGA",1.592
"RS",0,-2.15574,"CLAUDILO DIVO BUSANELLO OSMARI",2224,"PT","84883-claudilo divo busanello osmari",1,0,"DOUTOR MAURICIO CARDOSO",21.68,"RS_DOUTOR MAURICIO CARDOSO",-28.773
"RS",1,2.15574,"CELITO SAVICZKI",2322,"PPB","84883-celito saviczki",1,1,"DOUTOR MAURICIO CARDOSO",50.453,"RS_DOUTOR MAURICIO CARDOSO",22.586
"RS",1,23.7001,"WILSON CAPAVERDE",2260,"PTB","84891-wilson capaverde",1,0,"CAPELA DE SANTANA",48.751,"RS_CAPELA DE SANTANA",-2.498
"RS",0,-8.73505,"LORI BONATTO",1259,"PFL","84905-lori bonatto",1,1,"JAQUIRANA",57.222,"RS_JAQUIRANA",14.444
"RS",1,8.73505,"ISAIAS CASTILHOS PEREIRA",1500,"PDT","84905-isaias castilhos pereira",1,0,"JAQUIRANA",42.778,"RS_JAQUIRANA",-14.444
"RS",0,-3.22138,"HARRY SCHUNKE",2118,"PMDB","84921-harry schunke",1,1,"BOQUEIRAO DO LEAO",48.32,"RS_BOQUEIRAO DO LEAO",7.668
"RS",1,3.22138,"RICARDO FRANCIOSI",2259,"PDT","84921-ricardo franciosi",1,0,"BOQUEIRAO DO LEAO",40.652,"RS_BOQUEIRAO DO LEAO",-7.668
"RS",1,8.61141,"ALBERTO BASSANI",1009,"PMDB","84930-alberto bassani",1,1,"FAGUNDES VARELA",56.769,"RS_FAGUNDES VARELA",13.538
"RS",1,15.7895,"JAIRO NICOLOSO",1166,"PDT","84956-jairo nicoloso",1,1,"SILVEIRA MARTINS",67.921,"RS_SILVEIRA MARTINS",35.842
"RS",1,8.68815,"LUIZ JOAO BORTONCELLO",1889,"PMDB","84964-luiz joao bortoncello",1,0,NA,NA,NA,NA
"RS",0,-2.09324,"ENIO JOSE PAGANOTTO",3087,"PMDB","84980-enio jose paganotto",1,1,"PANTANO GRANDE",55.45,"RS_PANTANO GRANDE",12.507
"RS",1,22.0153,"DARCI ZANOTTO",2228,"PPB","84999-darci zanotto",1,1,"IPE",51.129,"RS_IPE",2.258
"RS",1,15.8433,"WILMAR GOBBI",2380,"PDT","85006-wilmar gobbi",1,1,"TRINDADE",41.999,"RS_TRINDADE",10.283
"RS",1,16.399,"LAURO REINOLDO REETZ",5689,"PFL","85014-lauro reinoldo reetz",1,1,"AGUDO",50.005,"RS_AGUDO",0.0100000000000051
"RS",0,-0.136101,"LEONEL EGIDIO COLOSSI",2935,"PMDB","85057-leonel egidio colossi",1,1,"ALECRIM",54.097,"RS_ALECRIM",16.962
"RS",1,NA,"VILMAR DOMINGOS BASSO",4354,"PMDB","85090-vilmar domingos basso",1,1,"ALPESTRE",47.22,"RS_ALPESTRE",19.976
"RS",0,-15.4524,"IVORI ANTONIO GUASSO",1056,"PDT","85120-ivori antonio guasso",1,1,"NOVA ESPERANCA DO SUL",53.772,"RS_NOVA ESPERANCA DO SUL",7.544
"RS",0,-1.0021,"ERALDO JOSE LEAO MARQUES",2124,"PDT","85138-eraldo jose leao marques",1,1,"ANTA GORDA",53.986,"RS_ANTA GORDA",7.97199999999999
"RS",1,1.0021,"CARLOS FRANCISCO DAMETTO",2167,"PPB","85138-carlos francisco dametto",1,0,"ANTA GORDA",46.014,"RS_ANTA GORDA",-7.97199999999999
"RS",0,-3.43019,"ERNANI JOSE ALTHAUS",2393,"PPB","85146-ernani jose althaus",1,1,NA,NA,NA,NA
"RS",1,NA,"EUCLIDES CARRA",5905,"PMDB","85154-euclides carra",1,0,"ANTONIO PRADO",43.123,"RS_ANTONIO PRADO",-2.021
"RS",1,7.69921,"GENERI MAXIMO LIPERT",3602,"PMDB","85162-generi maximo lipert",1,0,"TERRA DE AREIA",39.351,"RS_TERRA DE AREIA",-5.936
"RS",1,3.99845,"LUIZ ANGELO POLETTO",2679,"PTB","85170-luiz angelo poletto",1,1,"ARATIBA",53.238,"RS_ARATIBA",6.476
"RS",1,25.0386,"CARLOS ALBERTO FINK",1618,"PPB","85189-carlos alberto fink",1,1,"HARMONIA",57.256,"RS_HARMONIA",20.072
"RS",0,-8.00696,"VALMOR JOSE DE CARLI",1057,"PPB","85227-valmor jose de carli",1,0,"CERRO GRANDE",49.276,"RS_CERRO GRANDE",-1.44799999999999
"RS",1,8.00696,"VALDIR BONFANTI",1241,"PDT","85227-valdir bonfanti",1,1,"CERRO GRANDE",50.724,"RS_CERRO GRANDE",1.44799999999999
"RS",1,9.2006,"ATTILIO PASA",3982,"PMDB","85235-attilio pasa",1,0,"ARROIO DO TIGRE",46.857,"RS_ARROIO DO TIGRE",-6.286
"RS",1,8.75362,"VALCIR RODIGHIERO",938,"PMDB","85243-valcir rodighiero",1,1,"IPIRANGA DO SUL",60.12,"RS_IPIRANGA DO SUL",20.24
"RS",1,1.91901,"ERMINIO BRAGA LUCENA",5789,"PDT","85251-erminio braga lucena",1,0,"ARROIO GRANDE",46.442,"RS_ARROIO GRANDE",-4.043
"RS",0,-5.49828,"ORLANDO MIRTON PELLENZ",2200,"PTB","85294-orlando mirton pellenz",1,0,"AUGUSTO PESTANA",49.6,"RS_AUGUSTO PESTANA",-0.799999999999997
"RS",1,6.55673,"JOSE CARDOSO DE VARGAS",1357,"PMDB","85308-jose cardoso de vargas",1,1,"ARROIO DO SAL",41.255,"RS_ARROIO DO SAL",4.433
"RS",0,-5.1784,"LUIZ FERNANDO MAINARDI",27970,"PT","85316-luiz fernando mainardi",1,1,"BAGE",43.568,"RS_BAGE",4.837
"RS",1,5.1784,"CARLOS SA AZAMBUJA",31025,"PPB","85316-carlos sa azambuja",1,0,"BAGE",38.731,"RS_BAGE",-4.837
"RS",1,19.3676,"CLOVIS LUIZ SCHAEFFER",1208,"PFL","85324-clovis luiz schaeffer",1,0,"SAO JOSE DO HORTENCIO",48.889,"RS_SAO JOSE DO HORTENCIO",-2.22199999999999
"RS",1,8.61354,"LUIS CARLOS TOMAZELLI",2358,"PT","85332-luis carlos tomazelli",1,1,"BARAO DE COTEGIPE",54.214,"RS_BARAO DE COTEGIPE",8.428
"RS",1,2.20528,"ARMANDO JARASZESKI REOLON",1877,"PMDB","85359-armando jaraszeski reolon",1,1,"BARRACAO",48.394,"RS_BARRACAO",1.401
"RS",1,4.71063,"ALBERI BENTO CARDOSO",2723,"PPB","85367-alberi bento cardoso",1,0,"TRES CACHOEIRAS",40.399,"RS_TRES CACHOEIRAS",-19.202
"RS",0,-16.7513,"VALDOMIRO SIPP",492,"PSDB","85383-valdomiro sipp",1,0,"SAO VENDELINO",36.976,"RS_SAO VENDELINO",-26.048
"RS",0,-7.57203,"GERSON SCHMITT DE QUEIROZ",3192,"PMDB","85391-gerson schmitt de queiroz",1,0,NA,NA,NA,NA
"RS",1,7.57203,"RONALD LUIZ STEIN",3715,"PDT","85391-ronald luiz stein",1,1,NA,NA,NA,NA
"RS",1,1.0551,"MAURO MIGNONI",862,"PPB","85405-mauro mignoni",1,1,"PROTASIO ALVES",50.354,"RS_PROTASIO ALVES",0.707999999999998
"RS",1,19.8398,"DARCY POZZA",16312,"PPB","85413-darcy pozza",1,1,"BENTO GONCALVES",79.498,"RS_BENTO GONCALVES",67.841
"RS",0,-10.1701,"CARLOS LUIZ PINHEIRO DE FREITAS",1241,"PMDB","85448-carlos luiz pinheiro de freitas",1,0,"EUGENIO DE CASTRO",48.575,"RS_EUGENIO DE CASTRO",-2.84999999999999
"RS",1,33.6393,"EGYDIO ALFREDO SCHLABITZ",2475,"PMDB","85464-egydio alfredo schlabitz",1,0,"CRISTAL",39.661,"RS_CRISTAL",-20.678
"RS",1,39.7125,"PEDRO AELTON WERMANN",4665,"PL","85472-pedro aelton wermann",1,1,"BOM RETIRO DO SUL",65.346,"RS_BOM RETIRO DO SUL",37.109
"RS",1,9.03147,"MARIO AUGUSTO RIBAS DO NASCIMENTO",2668,"PPB","85480-mario augusto ribas do nascimento",1,1,"SAO MIGUEL DAS MISSOES",53.943,"RS_SAO MIGUEL DAS MISSOES",7.886
"RS",0,-11.4322,"JOAO CARLOS FIALHO GOMES",1747,"PPB","85502-joao carlos fialho gomes",1,0,"GLORINHA",35.83,"RS_GLORINHA",-23.762
"RS",1,11.4322,"DARCI JOSE LIMA DA ROSA",2198,"PTB","85502-darci jose lima da rosa",1,1,"GLORINHA",59.592,"RS_GLORINHA",23.762
"RS",1,16.4182,"ADEMIR GARCIA MENDES",5740,"PDT","85537-ademir garcia mendes",1,0,"BUTIA",23.554,"RS_BUTIA",-2.32
"RS",1,20.4859,"RENE MENDONCA FERNANDES",4017,"PPB","85570-rene mendonca fernandes",1,1,"CACEQUI",49.545,"RS_CACEQUI",17.797
"RS",1,5.64866,"TAUFIK BADUI GERMANOS NETO",19732,"PPB","85596-taufik badui germanos neto",1,1,"CACHOEIRA DO SUL",71.742,"RS_CACHOEIRA DO SUL",52.477
"RS",1,53.5041,"VALDECIR MUCILLO",33863,"PDT","85618-valdecir mucillo",1,0,"CACHOEIRINHA",14.221,"RS_CACHOEIRINHA",-31.126
"RS",0,-5.22061,"ADELINO CALGAROTO",1407,"PMDB","85634-adelino calgaroto",1,0,"CACIQUE DOBLE",48.996,"RS_CACIQUE DOBLE",-2.008
"RS",1,5.22061,"MAUCIR FANTIN",1562,"PFL","85634-maucir fantin",1,1,"CACIQUE DOBLE",51.004,"RS_CACIQUE DOBLE",2.008
"RS",1,10.1037,"EVANDO HERTER DA SILVA",2866,"PPB","85650-evando herter da silva",1,1,"CAIBATE",51.429,"RS_CAIBATE",2.858
"RS",1,16.4663,"DARCY LUCIANO DIAS",2907,"PDT","85685-darcy luciano dias",1,1,"IMBE",51.957,"RS_IMBE",18.681
"RS",0,-10.5918,"JOAO CARLOS FAGUNDES MACHADO",11324,"PPB","85693-joao carlos fagundes machado",1,1,"CAMAQUA",44.025,"RS_CAMAQUA",7.768
"RS",1,10.5918,"JOSE CANDIDO DE GODOY NETTO",14007,"PDT","85693-jose candido de godoy netto",1,0,"CAMAQUA",36.257,"RS_CAMAQUA",-7.768
"RS",0,-8.22134,"ELIDA SCHMALZ",1161,"PSDB","85707-elida schmalz",1,0,"SEDE NOVA",44.822,"RS_SEDE NOVA",-10.356
"RS",1,8.22134,"WALTER MARODIN LOPES",1369,"PPB","85707-walter marodin lopes",1,1,"SEDE NOVA",55.178,"RS_SEDE NOVA",10.356
"RS",1,10.9071,"HELIO INACIO MULLER",1027,"PPB","85723-helio inacio muller",1,0,"TUPANDI",47.953,"RS_TUPANDI",-4.09399999999999
"RS",1,5.07463,"CARLOS ALBERTO CORBELLINI",2992,"PDT","85758-carlos alberto corbellini",1,1,"CAMPINAS DO SUL",48.926,"RS_CAMPINAS DO SUL",0.292999999999999
"RS",1,NA,"JATIR JOSE RADAELLI",1395,"PMDB","85766-jatir jose radaelli",1,1,"RELVADO",100,"RS_RELVADO",NA
"RS",1,10.3851,"NELSON SCHNEIDER",12011,"PPB","85774-nelson schneider",1,0,NA,NA,NA,NA
"RS",0,-7.11765,"EURICO AUGUSTO ZANCAN",1579,"PDT","85790-eurico augusto zancan",1,1,"CAMPO NOVO",46.015,"RS_CAMPO NOVO",0
"RS",0,-10.8847,"ELCY SIMOES DE OLIVEIRA",7127,"PPB","85812-elcy simoes de oliveira",1,1,"CANDELARIA",51.311,"RS_CANDELARIA",8.593
"RS",1,26.4706,"ZENESIO TREVISAN",903,"PMDB","85820-zenesio trevisan",1,1,"MONTAURI",64.828,"RS_MONTAURI",29.656
"RS",1,12.9633,"JOAO ADOLAR BERVIAN",3246,"PMDB","85839-joao adolar bervian",1,0,"CANDIDO GODOI",45.519,"RS_CANDIDO GODOI",-2.545
"RS",1,4.10484,"JOSE VELLINHO PINTO",8103,"PDT","85855-jose vellinho pinto",1,1,"CANELA",38.837,"RS_CANELA",0.256
"RS",1,10.07,"ODILON ALMEIDA MESKO",15647,"PPB","85871-odilon almeida mesko",1,1,"CANGUCU",47.526,"RS_CANGUCU",1.477
"RS",1,49.8015,"HUGO SIMOES LAGRANHA",85846,"PTB","85898-hugo simoes lagranha",1,0,"CANOAS",27.17,"RS_CANOAS",-12.164
"RS",1,15.9813,"ANTONIO MARTINS TRILHA",1241,"PPB","85901-antonio martins trilha",1,1,"ITACURUBI",52.902,"RS_ITACURUBI",5.804
"RS",0,-14.2404,"MARIA DE LOURDES SCHARDONG GOBBI",9735,"PDT","85910-maria de lourdes schardong gobbi",1,0,"CARAZINHO",34.206,"RS_CARAZINHO",-0.421999999999997
"RS",1,14.2404,"AYLTON DE JESUS MARTINS MAGALHAES",12968,"PPB","85910-aylton de jesus martins magalhaes",1,0,"CARAZINHO",24.213,"RS_CARAZINHO",-10.415
"RS",0,-10.8057,"PEDRO SIGNOR",1168,"PMDB","85928-pedro signor",1,1,"ENTRE RIOS DO SUL",50.889,"RS_ENTRE RIOS DO SUL",15.661
"RS",0,-12.7866,"EDARTE DANELON",2244,"PMDB","85944-edarte danelon",1,0,"CERRO GRANDE DO SUL",41.024,"RS_CERRO GRANDE DO SUL",-17.952
"RS",1,12.7866,"ANTONIO ALEXIS TRESCASTRO DA SILVA",2902,"PDT","85944-antonio alexis trescastro da silva",1,1,"CERRO GRANDE DO SUL",58.976,"RS_CERRO GRANDE DO SUL",17.952
"RS",1,14.6133,"ADEMIR SEBASTIAO BURMANN",4298,"PDT","85979-ademir sebastiao burmann",1,1,NA,NA,NA,NA
"RS",1,17.0934,"RENE JOSE NEDEL",4802,"PMDB","86010-rene jose nedel",1,1,"CERRO LARGO",40.993,"RS_CERRO LARGO",1.364
"RS",0,-18.6883,"EDON PRESTES DE MORAES",1525,"PPB","86045-edon prestes de moraes",1,0,"AMARAL FERRADOR",47.669,"RS_AMARAL FERRADOR",-2.221
"RS",1,18.6883,"LYONE LEITE DA SILVA",2226,"PDT","86045-lyone leite da silva",1,1,"AMARAL FERRADOR",49.89,"RS_AMARAL FERRADOR",2.221
"RS",0,-10.7077,"JOSE VALDIR MACALAI",1451,"PPB","86053-jose valdir macalai",1,1,"CHIAPETA",55.995,"RS_CHIAPETA",11.99
"RS",1,10.7077,"NERI POLO",1799,"PDT","86053-neri polo",1,0,"CHIAPETA",44.005,"RS_CHIAPETA",-11.99
"RS",1,7.99618,"NELIO VICARI",1695,"PPB","86096-nelio vicari",1,0,"COLORADO",44.576,"RS_COLORADO",-10.848
"RS",1,9.70739,"JOSE FRANCISCO TEIXEIRA CANDIDO",2362,"PPB","86118-jose francisco teixeira candido",1,1,"CONDOR",60.465,"RS_CONDOR",20.93
"RS",0,-0.428659,"SILVIO PEDRO SCHMITZ",813,"PDT","86126-silvio pedro schmitz",1,1,"POCO DAS ANTAS",59.801,"RS_POCO DAS ANTAS",19.602
"RS",0,-13.5766,"FRANCISCO FRIZZO",3517,"PMDB","86134-francisco frizzo",1,1,"CONSTANTINA",54.444,"RS_CONSTANTINA",8.88800000000001
"RS",1,24.394,"NEDIO ANTONIO VALDUGA",2027,"PDT","86142-nedio antonio valduga",1,1,"TRES PALMEIRAS",62.578,"RS_TRES PALMEIRAS",25.156
"RS",1,34.6621,"RUI VALDIR OTTO BRIZOLARA",2770,"PFL","86185-rui valdir otto brizolara",1,1,"MORRO REDONDO",87.439,"RS_MORRO REDONDO",74.878
"RS",1,26.0293,"SILTON ERICO WEIAND",3704,"PPB","86215-silton erico weiand",1,1,NA,NA,NA,NA
"RS",0,-1.12693,"ERIBERTO DIDO",1667,"PMDB","86231-eriberto dido",1,1,"DAVID CANABARRO",53.711,"RS_DAVID CANABARRO",7.422
"RS",1,1.12693,"GENUIR LUIZ MARCHEZI",1705,"PPB","86231-genuir luiz marchezi",1,0,"DAVID CANABARRO",46.289,"RS_DAVID CANABARRO",-7.422
"RS",1,6.05115,"JAIME RICARDO CONZATTI",4250,"PSDB","86240-jaime ricardo conzatti",1,1,"ELDORADO DO SUL",45.53,"RS_ELDORADO DO SUL",7.485
"RS",1,30.6422,"JUAREZ STEIN",5696,"PMDB","86258-juarez stein",1,1,"DOIS IRMAOS",40.227,"RS_DOIS IRMAOS",4.76
"RS",0,-8.0288,"CLAUDIO LESNIK",3385,"PSDB","86274-claudio lesnik",1,1,"DOM FELICIANO",40.568,"RS_DOM FELICIANO",7.446
"RS",1,8.0288,"ZENO RAKOWSKI",3976,"PMDB","86274-zeno rakowski",1,0,"DOM FELICIANO",33.122,"RS_DOM FELICIANO",-7.446
"RS",1,10.1999,"JOSE HAMILTON QUADROS TORRES",9151,"PDT","86290-jose hamilton quadros torres",1,0,"DOM PEDRITO",43.252,"RS_DOM PEDRITO",-11.706
"RS",1,9.09091,"SILVIO CESAR PONCIO",2256,"PPB","86304-silvio cesar poncio",1,1,"AMETISTA DO SUL",56.282,"RS_AMETISTA DO SUL",12.564
"RS",1,6.31638,"PAULO COSTI",5706,"PPB","86339-paulo costi",1,1,"ENCANTADO",50.989,"RS_ENCANTADO",7.102
"RS",0,-8.29966,"ELOI DA SILVA FALAVENA",1475,"PDT","86347-eloi da silva falavena",1,0,"BARAO DO TRIUNFO",30.039,"RS_BARAO DO TRIUNFO",-16.963
"RS",1,8.29966,"LUIZ RAUL GOULART DA SILVA",1742,"PMDB","86347-luiz raul goulart da silva",1,1,"BARAO DO TRIUNFO",47.002,"RS_BARAO DO TRIUNFO",16.963
"RS",1,4.38547,"LUIZ FRANCISCO SCHMIDT",15674,"PDT","86371-luiz francisco schmidt",1,0,"ERECHIM",37.664,"RS_ERECHIM",-5.52
"RS",0,-10.5588,"MARCO AURELIO GONCALVES DA SILVA",2177,"PDT","86398-marco aurelio goncalves da silva",1,0,"HERVAL",49.065,"RS_HERVAL",-1.87
"RS",1,10.5588,"RUBEM DARI WILHELNSEN",2691,"PTB","86398-rubem dari wilhelnsen",1,1,"HERVAL",50.935,"RS_HERVAL",1.87
"RS",0,-7.24864,"NELSON SAUGO",1785,"PDT","86410-nelson saugo",1,0,"ERVAL GRANDE",46.427,"RS_ERVAL GRANDE",-7.146
"RS",1,7.24864,"VILSON PIETROSKI",2064,"PTB","86410-vilson pietroski",1,1,"ERVAL GRANDE",53.573,"RS_ERVAL GRANDE",7.146
"RS",1,22.3301,"PAULO ROBERTO GALVAO IGNACIO",1071,"PDT","86428-paulo roberto galvao ignacio",1,1,"BOA VISTA DAS MISSOES",48.643,"RS_BOA VISTA DAS MISSOES",4.432
"RS",0,-3.59773,"EDIBERTO SCHMIDT",2291,"PMDB","86436-ediberto schmidt",1,1,"ERVAL SECO",42.128,"RS_ERVAL SECO",3.138
"RS",1,24.4651,"ONIRO SOLANO BONES",1338,"PMDB","86444-oniro solano bones",1,1,"BOM PROGRESSO",55.908,"RS_BOM PROGRESSO",11.816
"RS",1,23.8542,"LUIZ JAIME KRAMER",2243,"PMDB","86452-luiz jaime kramer",1,0,NA,NA,NA,NA
"RS",1,13.0294,"MIRABEAU BORBA DOS SANTOS",2095,"PDT","86487-mirabeau borba dos santos",1,0,"CANDIOTA",20.112,"RS_CANDIOTA",-39.864
"RS",1,23.6847,"REINATO ENIO TREIN",6935,"PMDB","86495-reinato enio trein",1,0,"ESTANCIA VELHA",37.591,"RS_ESTANCIA VELHA",-18.873
"RS",1,1.13052,"CESAR LUIS BENEDUZI",984,"PDT","86509-cesar luis beneduzi",1,1,"CAPITAO",55.161,"RS_CAPITAO",10.322
"RS",0,-40.9823,"JUVIR COSTELLA",9313,"PMDB","86517-juvir costella",1,0,"ESTEIO",25.484,"RS_ESTEIO",-8.537
"RS",0,-4.96278,"EUZEBIO KOLASSA",766,"PT","86525-euzebio kolassa",1,1,"CARLOS GOMES",55.058,"RS_CARLOS GOMES",10.116
"RS",1,4.96278,"ALCEU LIRA",846,"PFL","86525-alceu lira",1,0,"CARLOS GOMES",44.942,"RS_CARLOS GOMES",-10.116
"RS",0,-3.24924,"BOLIVAR ANTONIO PASQUAL",12655,"PMDB","86550-bolivar antonio pasqual",1,1,"FARROUPILHA",47.523,"RS_FARROUPILHA",9.504
"RS",0,-20.6195,"LUIZ CARLOS FRANKLIN DA SILVA",897,"PPB","86568-luiz carlos franklin da silva",1,0,"CHARRUA",48.512,"RS_CHARRUA",-2.976
"RS",1,20.6195,"ADEMIR SCARIOT",1363,"PMDB","86568-ademir scariot",1,1,"CHARRUA",51.488,"RS_CHARRUA",2.976
"RS",1,9.05387,"ADMIR CARLOS RUVIARO",2409,"PMDB","86576-admir carlos ruviaro",1,1,"FAXINAL DO SOTURNO",53.519,"RS_FAXINAL DO SOTURNO",7.038
"RS",0,-5.96562,"EDELBERT JASPER",930,"PMDB","86584-edelbert jasper",1,1,"COLINAS",56.891,"RS_COLINAS",32.796
"RS",1,5.96562,"NESTOR RICARDO HOLLMANN",1048,"PDT","86584-nestor ricardo hollmann",1,0,"COLINAS",19.014,"RS_COLINAS",-37.877
"RS",1,7.91367,"CLOVIS JOSE ASSMANN",3525,"PMDB","86592-clovis jose assmann",1,0,"FELIZ",45.957,"RS_FELIZ",-4.329
"RS",1,24.8337,"HELENO JOSE OLIBONI",7789,"PDT","86614-heleno jose oliboni",1,1,"FLORES DA CUNHA",51.938,"RS_FLORES DA CUNHA",3.876
"RS",0,-4.38622,"ILO FINATTO",3248,"PPB","86630-ilo finatto",1,1,NA,NA,NA,NA
"RS",1,3.1068,"ILDO JOSE ORTH",1062,"PPB","86649-ildo jose orth",1,0,"COXILHA",44.837,"RS_COXILHA",-10.326
"RS",1,8.64113,"ORLANDO GIRARDI",7927,"PPB","86673-orlando girardi",1,1,NA,NA,NA,NA
"RS",1,16.5823,"ANTONIO CLESIO FIGUEIREDO MEDEIROS",1037,"PMDB","86681-antonio clesio figueiredo medeiros",1,1,"DOIS IRMAOS DAS MISSOES",55.08,"RS_DOIS IRMAOS DAS MISSOES",10.16
"RS",1,2.92018,"ELIO TROMBETTA",793,"PPB","86703-elio trombetta",1,1,"ENGENHO VELHO",53.999,"RS_ENGENHO VELHO",7.998
"RS",0,-9.18197,"DARCI MAITTO",1904,"PTB","86711-darci maitto",1,1,"GAURAMA",36.066,"RS_GAURAMA",0.106999999999999
"RS",1,9.18197,"EGIDIO TODESCHINI",2289,"PPB","86711-egidio todeschini",1,0,"GAURAMA",21.588,"RS_GAURAMA",-14.478
"RS",1,3.63036,"JUARES LUIS MARTINI",785,"PDT","86720-juares luis martini",1,0,"GARRUCHOS",45.164,"RS_GARRUCHOS",-7.377
"RS",0,-11.6928,"DARCI GARCIA DE FREITAS",2277,"PMDB","86738-darci garcia de freitas",1,0,"GENERAL CAMARA",28.794,"RS_GENERAL CAMARA",-18.106
"RS",1,11.6928,"GILBERTO AMARO PIRES PEREIRA",2880,"PPB","86738-gilberto amaro pires pereira",1,0,"GENERAL CAMARA",24.306,"RS_GENERAL CAMARA",-22.594
"RS",1,16.2907,"MARIA BEATRIZ CECCONI DEON",2784,"PMDB","86754-maria beatriz cecconi deon",1,0,NA,NA,NA,NA
"RS",1,19.0451,"ADIR PAULO LOUREIRO DE MELO",1147,"PPB","86762-adir paulo loureiro de melo",1,1,"GRAMADO DOS LOUREIROS",67.638,"RS_GRAMADO DOS LOUREIROS",35.276
"RS",1,0.521921,"FERNANDO CAMPANI",963,"PT","86800-fernando campani",1,0,"HULHA NEGRA",38.455,"RS_HULHA NEGRA",-23.09
"RS",1,26.1337,"AGENOR ANTONIO SAVARIZ",1057,"PPB","86827-agenor antonio savariz",1,0,NA,NA,NA,NA
"RS",0,-3.14159,"JOSE MARIANO GARCIA MOTA",33205,"PDT","86835-jose mariano garcia mota",1,0,"GRAVATAI",8.077,"RS_GRAVATAI",-53.938
"RS",1,3.14159,"DANIEL LUIZ BORDIGNON",35359,"PT","86835-daniel luiz bordignon",1,1,"GRAVATAI",62.015,"RS_GRAVATAI",36.739
"RS",1,19.8091,"JAIRO SCORSATTO",1004,"PDT","86843-jairo scorsatto",1,0,"ITAPUCA",47.164,"RS_ITAPUCA",-5.672
"RS",0,-8.26456,"JOSE FRANCISCO SOARES SPEROTTO",14896,"PL","86851-jose francisco soares sperotto",1,0,"GUAIBA",37.638,"RS_GUAIBA",-0.176000000000002
"RS",1,1.75161,"FERNANDO POSTAL",5780,"PMDB","86878-fernando postal",1,1,"GUAPORE",40.029,"RS_GUAPORE",1.66500000000001
"RS",1,28.2747,"ALCEU RICARDO HEINLE",1513,"PMDB","86908-alceu ricardo heinle",1,1,"LINDOLFO COLLOR",55.603,"RS_LINDOLFO COLLOR",11.206
"RS",0,-39.388,"MAURICIO ZIMMERMANN",307,"PPB","86924-mauricio zimmermann",1,0,"LINHA NOVA",44.668,"RS_LINHA NOVA",-10.664
"RS",0,-2.47278,"ANAPIO DE SOUZA FERREIRA",5285,"PTB","86932-anapio de souza ferreira",1,1,"CHARQUEADAS",49.687,"RS_CHARQUEADAS",4.314
"RS",1,2.47278,"JAIME GUEDES SILVEIRA",5553,"PT","86932-jaime guedes silveira",1,0,"CHARQUEADAS",45.373,"RS_CHARQUEADAS",-4.314
"RS",0,-0.386473,"LUIZ CARLOS SANDRI",2062,"PPB","86959-luiz carlos sandri",1,1,"HUMAITA",58.049,"RS_HUMAITA",16.098
"RS",1,0.386473,"DARCISIO RUBEM SCHEEREN",2078,"PMDB","86959-darcisio rubem scheeren",1,0,"HUMAITA",41.951,"RS_HUMAITA",-16.098
"RS",0,-9.15718,"ALCIDES SCUSSEL",1994,"PPB","86967-alcides scussel",1,1,"MAQUINE",55.194,"RS_MAQUINE",13.005
"RS",1,9.15718,"ENEDIR JOSE RECH",2396,"PDT","86967-enedir jose rech",1,0,"MAQUINE",42.189,"RS_MAQUINE",-13.005
"RS",1,28.0675,"PAULO ROBERTO DA LUZ",2505,"PPB","86975-paulo roberto da luz",1,0,"IBIACA",44.049,"RS_IBIACA",-9.91
"RS",1,34,"PAULO ROBERTO ABRAHAM",1206,"PTB","86983-paulo roberto abraham",1,1,"MARATA",67.544,"RS_MARATA",35.088
"RS",0,-15.2445,"MAURI EDUARDO DE BARROS HEINRICH",4887,"PMDB","87017-mauri eduardo de barros heinrich",1,1,"IBIRUBA",46.34,"RS_IBIRUBA",7.304
"RS",1,8.54271,"DELMO ALVES XAVIER",756,"PMDB","87025-delmo alves xavier",1,0,"MATO CASTELHANO",40.792,"RS_MATO CASTELHANO",-18.416
"RS",1,41.2813,"LAURI AURI KRAUSE",8402,"PPB","87033-lauri auri krause",1,0,"IGREJINHA",42.808,"RS_IGREJINHA",-0.363999999999997
"RS",0,-1.2754,"VALDIR HECK",16565,"PDT","87050-valdir heck",1,1,"IJUI",59.059,"RS_IJUI",41.435
"RS",1,4.5002,"LEONIR OLIMPIO RAZADOR",1312,"PMDB","87084-leonir olimpio razador",1,1,"MONTE BELO DO SUL",54.097,"RS_MONTE BELO DO SUL",8.194
"RS",0,-14.3628,"RUDY JOAO MASSUDA CORNELIUS",1905,"PMDB","87092-rudy joao massuda cornelius",1,1,"INDEPENDENCIA",50.547,"RS_INDEPENDENCIA",8.992
"RS",1,0,"PEDRO ANTONIO SELAU",1277,"PMDB","87122-pedro antonio selau",1,0,"MORRINHOS DO SUL",44.84,"RS_MORRINHOS DO SUL",-10.32
